,number,value,datetime_start,datetime_complete,duration,params_C,params_M,params_N,params_P,params_S,state
698,698,36.0,2023-12-06 13:48:48.824956,2023-12-06 13:48:49.440035,0 days 00:00:00.615079,0.6,0.0,1.0,20,random selection,COMPLETE
699,699,42.8,2023-12-06 13:48:49.440305,2023-12-06 13:48:49.639767,0 days 00:00:00.199462,0.95,0.0,4.0,100,roulette wheel,COMPLETE
700,700,38.0,2023-12-06 13:48:49.640014,2023-12-06 13:48:50.007880,0 days 00:00:00.367866,0.5,0.1,2.0,20,roulette wheel,COMPLETE
701,701,42.0,2023-12-06 13:48:50.008136,2023-12-06 13:48:50.317065,0 days 00:00:00.308929,0.95,0.01,1.0,50,roulette wheel,COMPLETE
702,702,38.4,2023-12-06 13:48:50.317316,2023-12-06 13:49:32.702274,0 days 00:00:42.384958,0.0,0.5,,100,weighted choice,COMPLETE
703,703,37.2,2023-12-06 13:49:32.702597,2023-12-06 13:49:37.016973,0 days 00:00:04.314376,0.0,0.01,,20,roulette wheel,COMPLETE
704,704,38.4,2023-12-06 13:49:37.017221,2023-12-06 13:49:40.805010,0 days 00:00:03.787789,0.0,0.33,,10,random selection,COMPLETE
705,705,38.0,2023-12-06 13:49:40.805257,2023-12-06 13:49:41.200254,0 days 00:00:00.394997,0.8,0.1,4.0,10,weighted choice,COMPLETE
706,706,38.8,2023-12-06 13:49:41.200512,2023-12-06 13:49:41.750327,0 days 00:00:00.549815,0.8,0.5,2.0,50,roulette wheel,COMPLETE
707,707,41.6,2023-12-06 13:49:41.750571,2023-12-06 13:49:42.129518,0 days 00:00:00.378947,0.6,0.01,2.0,50,roulette wheel,COMPLETE
708,708,38.0,2023-12-06 13:49:42.129785,2023-12-06 13:49:42.502143,0 days 00:00:00.372358,0.5,0.1,4.0,20,roulette wheel,COMPLETE
709,709,36.8,2023-12-06 13:49:42.502381,2023-12-06 13:50:18.020159,0 days 00:00:35.517778,0.8,0.0,0.0,50,random selection,COMPLETE
710,710,39.2,2023-12-06 13:50:18.020444,2023-12-06 13:50:18.418434,0 days 00:00:00.397990,0.95,0.01,2.0,10,roulette wheel,COMPLETE
711,711,44.0,2023-12-06 13:50:18.418708,2023-12-06 13:50:18.860604,0 days 00:00:00.441896,0.8,0.0,1.0,50,roulette wheel,COMPLETE
712,712,36.8,2023-12-06 13:50:18.860866,2023-12-06 13:50:19.230612,0 days 00:00:00.369746,0.5,0.1,2.0,100,random selection,COMPLETE
713,713,37.6,2023-12-06 13:50:19.230869,2023-12-06 13:50:33.023887,0 days 00:00:13.793018,0.5,0.1,0.0,50,roulette wheel,COMPLETE
714,714,36.8,2023-12-06 13:50:33.024142,2023-12-06 13:50:33.407934,0 days 00:00:00.383792,0.6,0.0,4.0,50,random selection,COMPLETE
715,715,37.2,2023-12-06 13:50:33.408194,2023-12-06 13:50:36.059642,0 days 00:00:02.651448,0.0,0.1,,10,random selection,COMPLETE
716,716,38.0,2023-12-06 13:50:36.059898,2023-12-06 13:50:39.356739,0 days 00:00:03.296841,0.95,0.1,0.0,10,random selection,COMPLETE
717,717,37.2,2023-12-06 13:50:39.356994,2023-12-06 13:50:43.698088,0 days 00:00:04.341094,0.0,0.01,,20,roulette wheel,COMPLETE
718,718,38.0,2023-12-06 13:50:43.698334,2023-12-06 13:50:55.293163,0 days 00:00:11.594829,0.0,0.0,,20,roulette wheel,COMPLETE
719,719,38.0,2023-12-06 13:50:55.293414,2023-12-06 13:51:20.551403,0 days 00:00:25.257989,0.0,0.01,,100,weighted choice,COMPLETE
720,720,38.0,2023-12-06 13:51:20.551654,2023-12-06 13:51:41.772395,0 days 00:00:21.220741,0.0,0.5,,50,roulette wheel,COMPLETE
721,721,38.0,2023-12-06 13:51:41.772800,2023-12-06 13:51:46.755542,0 days 00:00:04.982742,0.6,0.5,0.0,10,roulette wheel,COMPLETE
722,722,37.2,2023-12-06 13:51:46.755778,2023-12-06 13:51:47.109716,0 days 00:00:00.353938,0.6,0.1,1.0,20,random selection,COMPLETE
723,723,37.2,2023-12-06 13:51:47.109972,2023-12-06 13:51:47.613085,0 days 00:00:00.503113,0.8,0.33,2.0,10,weighted choice,COMPLETE
724,724,38.0,2023-12-06 13:51:47.613358,2023-12-06 13:52:04.919836,0 days 00:00:17.306478,0.0,0.33,,50,roulette wheel,COMPLETE
725,725,37.6,2023-12-06 13:52:04.920100,2023-12-06 13:52:13.408069,0 days 00:00:08.487969,0.95,0.33,0.0,20,random selection,COMPLETE
726,726,36.4,2023-12-06 13:52:13.408576,2023-12-06 13:52:13.936901,0 days 00:00:00.528325,0.8,0.0,2.0,10,random selection,COMPLETE
727,727,37.2,2023-12-06 13:52:13.937161,2023-12-06 13:52:35.766613,0 days 00:00:21.829452,0.0,0.1,,100,random selection,COMPLETE
728,728,37.2,2023-12-06 13:52:35.766878,2023-12-06 13:52:36.342869,0 days 00:00:00.575991,0.6,0.5,1.0,100,roulette wheel,COMPLETE
729,729,43.2,2023-12-06 13:52:36.343129,2023-12-06 13:52:36.742171,0 days 00:00:00.399042,0.8,0.0,2.0,50,roulette wheel,COMPLETE
730,730,38.0,2023-12-06 13:52:36.742409,2023-12-06 13:52:37.188244,0 days 00:00:00.445835,0.95,0.33,1.0,100,roulette wheel,COMPLETE
731,731,42.0,2023-12-06 13:52:37.188495,2023-12-06 13:52:37.892175,0 days 00:00:00.703680,0.5,0.0,1.0,20,roulette wheel,COMPLETE
732,732,37.2,2023-12-06 13:52:37.892450,2023-12-06 13:52:47.231677,0 days 00:00:09.339227,0.95,0.33,0.0,20,weighted choice,COMPLETE
733,733,38.8,2023-12-06 13:52:47.231953,2023-12-06 13:52:47.641872,0 days 00:00:00.409919,0.8,0.1,1.0,100,weighted choice,COMPLETE
734,734,38.0,2023-12-06 13:52:47.642123,2023-12-06 13:52:52.554186,0 days 00:00:04.912063,0.0,0.5,,10,weighted choice,COMPLETE
735,735,37.2,2023-12-06 13:52:52.554442,2023-12-06 13:52:53.117878,0 days 00:00:00.563436,0.5,0.33,4.0,20,weighted choice,COMPLETE
736,736,37.6,2023-12-06 13:52:53.118138,2023-12-06 13:52:53.685510,0 days 00:00:00.567372,0.8,0.5,4.0,10,random selection,COMPLETE
737,737,37.2,2023-12-06 13:52:53.685784,2023-12-06 13:53:05.631239,0 days 00:00:11.945455,0.6,0.01,0.0,50,random selection,COMPLETE
738,738,41.2,2023-12-06 13:53:05.631490,2023-12-06 13:53:06.103198,0 days 00:00:00.471708,0.6,0.01,2.0,100,weighted choice,COMPLETE
739,739,38.4,2023-12-06 13:53:06.103454,2023-12-06 13:53:39.856917,0 days 00:00:33.753463,0.6,0.0,0.0,50,random selection,COMPLETE
740,740,38.4,2023-12-06 13:53:39.857194,2023-12-06 13:53:40.677593,0 days 00:00:00.820399,0.5,0.0,2.0,10,weighted choice,COMPLETE
741,741,40.8,2023-12-06 13:53:40.677848,2023-12-06 13:53:41.407252,0 days 00:00:00.729404,0.5,0.0,1.0,20,roulette wheel,COMPLETE
742,742,41.6,2023-12-06 13:53:41.407520,2023-12-06 13:53:41.902862,0 days 00:00:00.495342,0.8,0.0,4.0,50,weighted choice,COMPLETE
743,743,38.4,2023-12-06 13:53:41.903127,2023-12-06 13:53:42.443576,0 days 00:00:00.540449,0.95,0.5,1.0,100,random selection,COMPLETE
744,744,37.6,2023-12-06 13:53:42.443822,2023-12-06 13:53:51.802905,0 days 00:00:09.359083,0.0,0.5,,20,roulette wheel,COMPLETE
745,745,37.2,2023-12-06 13:53:51.803181,2023-12-06 13:53:52.403870,0 days 00:00:00.600689,0.5,0.5,4.0,100,random selection,COMPLETE
746,746,38.0,2023-12-06 13:53:52.404135,2023-12-06 13:54:06.691229,0 days 00:00:14.287094,0.5,0.0,0.0,20,roulette wheel,COMPLETE
747,747,38.0,2023-12-06 13:54:06.691476,2023-12-06 13:54:09.693501,0 days 00:00:03.002025,0.6,0.01,0.0,10,weighted choice,COMPLETE
748,748,38.4,2023-12-06 13:54:09.693764,2023-12-06 13:54:10.088682,0 days 00:00:00.394918,0.5,0.1,4.0,10,roulette wheel,COMPLETE
749,749,38.0,2023-12-06 13:54:10.088932,2023-12-06 13:54:10.431580,0 days 00:00:00.342648,0.95,0.1,2.0,100,roulette wheel,COMPLETE
750,750,37.6,2023-12-06 13:54:10.431833,2023-12-06 13:54:24.936351,0 days 00:00:14.504518,0.6,0.0,0.0,20,random selection,COMPLETE
751,751,43.6,2023-12-06 13:54:24.936599,2023-12-06 13:54:25.214624,0 days 00:00:00.278025,0.6,0.0,4.0,100,roulette wheel,COMPLETE
752,752,37.6,2023-12-06 13:54:25.214885,2023-12-06 13:55:27.846029,0 days 00:01:02.631144,0.8,0.0,0.0,100,random selection,COMPLETE
753,753,36.0,2023-12-06 13:55:27.846545,2023-12-06 13:55:28.332804,0 days 00:00:00.486259,0.5,0.0,4.0,50,random selection,COMPLETE
754,754,37.2,2023-12-06 13:55:28.333073,2023-12-06 13:55:28.841234,0 days 00:00:00.508161,0.8,0.33,4.0,20,weighted choice,COMPLETE
755,755,37.2,2023-12-06 13:55:28.841492,2023-12-06 13:55:34.848928,0 days 00:00:06.007436,0.6,0.1,0.0,20,roulette wheel,COMPLETE
756,756,36.0,2023-12-06 13:55:34.849183,2023-12-06 13:55:35.030260,0 days 00:00:00.181077,0.95,0.0,1.0,100,random selection,COMPLETE
757,757,38.0,2023-12-06 13:55:35.030514,2023-12-06 13:55:35.419666,0 days 00:00:00.389152,0.95,0.1,1.0,50,weighted choice,COMPLETE
758,758,38.0,2023-12-06 13:55:35.419925,2023-12-06 13:55:35.931022,0 days 00:00:00.511097,0.5,0.33,1.0,10,roulette wheel,COMPLETE
759,759,38.8,2023-12-06 13:55:35.931276,2023-12-06 13:55:58.091946,0 days 00:00:22.160670,0.6,0.01,0.0,100,roulette wheel,COMPLETE
760,760,38.0,2023-12-06 13:55:58.092223,2023-12-06 13:55:58.456682,0 days 00:00:00.364459,0.6,0.1,4.0,50,random selection,COMPLETE
761,761,38.0,2023-12-06 13:55:58.456959,2023-12-06 13:56:21.298983,0 days 00:00:22.842024,0.6,0.5,0.0,50,random selection,COMPLETE
762,762,37.6,2023-12-06 13:56:21.299264,2023-12-06 13:56:21.934525,0 days 00:00:00.635261,0.95,0.5,4.0,100,weighted choice,COMPLETE
763,763,40.8,2023-12-06 13:56:21.934801,2023-12-06 13:56:22.378632,0 days 00:00:00.443831,0.5,0.01,1.0,20,roulette wheel,COMPLETE
764,764,37.2,2023-12-06 13:56:22.378889,2023-12-06 13:56:22.938794,0 days 00:00:00.559905,0.8,0.5,2.0,10,random selection,COMPLETE
765,765,37.2,2023-12-06 13:56:22.939038,2023-12-06 13:56:27.432201,0 days 00:00:04.493163,0.0,0.01,,20,roulette wheel,COMPLETE
766,766,38.0,2023-12-06 13:56:27.432447,2023-12-06 13:56:27.800209,0 days 00:00:00.367762,0.95,0.1,4.0,100,roulette wheel,COMPLETE
767,767,40.8,2023-12-06 13:56:27.800454,2023-12-06 13:56:28.283293,0 days 00:00:00.482839,0.5,0.01,1.0,50,weighted choice,COMPLETE
768,768,41.2,2023-12-06 13:56:28.283578,2023-12-06 13:56:28.600053,0 days 00:00:00.316475,0.8,0.01,1.0,100,roulette wheel,COMPLETE
769,769,37.2,2023-12-06 13:56:28.600302,2023-12-06 13:56:56.658431,0 days 00:00:28.058129,0.95,0.1,0.0,100,roulette wheel,COMPLETE
770,770,37.2,2023-12-06 13:56:56.658948,2023-12-06 13:56:57.257905,0 days 00:00:00.598957,0.5,0.5,2.0,50,roulette wheel,COMPLETE
771,771,35.6,2023-12-06 13:56:57.258171,2023-12-06 13:56:57.726447,0 days 00:00:00.468276,0.5,0.0,4.0,50,random selection,COMPLETE
772,772,37.6,2023-12-06 13:56:57.726729,2023-12-06 13:56:58.064570,0 days 00:00:00.337841,0.8,0.1,2.0,50,roulette wheel,COMPLETE
773,773,38.0,2023-12-06 13:56:58.064822,2023-12-06 13:57:06.783324,0 days 00:00:08.718502,0.95,0.33,0.0,20,roulette wheel,COMPLETE
774,774,38.0,2023-12-06 13:57:06.783603,2023-12-06 13:57:07.234177,0 days 00:00:00.450574,0.95,0.33,1.0,100,random selection,COMPLETE
775,775,37.6,2023-12-06 13:57:07.234444,2023-12-06 13:58:02.599981,0 days 00:00:55.365537,0.0,0.0,,100,roulette wheel,COMPLETE
776,776,38.0,2023-12-06 13:58:02.600226,2023-12-06 13:58:36.608815,0 days 00:00:34.008589,0.6,0.0,0.0,50,roulette wheel,COMPLETE
777,777,39.2,2023-12-06 13:58:36.609071,2023-12-06 13:58:37.218593,0 days 00:00:00.609522,0.6,0.0,2.0,10,roulette wheel,COMPLETE
778,778,38.4,2023-12-06 13:58:37.218871,2023-12-06 13:58:37.892569,0 days 00:00:00.673698,0.8,0.0,1.0,10,weighted choice,COMPLETE
779,779,37.6,2023-12-06 13:58:37.892831,2023-12-06 13:58:55.202347,0 days 00:00:17.309516,0.0,0.33,,50,random selection,COMPLETE
780,780,37.6,2023-12-06 13:58:55.202629,2023-12-06 13:59:03.949155,0 days 00:00:08.746526,0.95,0.33,0.0,20,random selection,COMPLETE
781,781,38.0,2023-12-06 13:59:03.949440,2023-12-06 13:59:08.111352,0 days 00:00:04.161912,0.0,0.33,,10,weighted choice,COMPLETE
782,782,37.6,2023-12-06 13:59:08.111615,2023-12-06 13:59:08.657347,0 days 00:00:00.545732,0.5,0.33,1.0,20,weighted choice,COMPLETE
783,783,37.6,2023-12-06 13:59:08.657612,2023-12-06 13:59:09.119523,0 days 00:00:00.461911,0.8,0.33,2.0,50,random selection,COMPLETE
784,784,37.6,2023-12-06 13:59:09.119792,2023-12-06 13:59:09.566025,0 days 00:00:00.446233,0.5,0.1,2.0,10,weighted choice,COMPLETE
785,785,38.0,2023-12-06 13:59:09.566311,2023-12-06 13:59:09.945770,0 days 00:00:00.379459,0.5,0.1,2.0,10,roulette wheel,COMPLETE
786,786,37.6,2023-12-06 13:59:09.946030,2023-12-06 13:59:10.308965,0 days 00:00:00.362935,0.95,0.1,4.0,10,roulette wheel,COMPLETE
787,787,38.0,2023-12-06 13:59:10.309218,2023-12-06 13:59:10.798652,0 days 00:00:00.489434,0.6,0.33,4.0,50,roulette wheel,COMPLETE
788,788,38.0,2023-12-06 13:59:10.798908,2023-12-06 13:59:13.522955,0 days 00:00:02.724047,0.0,0.1,,10,random selection,COMPLETE
789,789,37.6,2023-12-06 13:59:13.523218,2023-12-06 13:59:13.891635,0 days 00:00:00.368417,0.6,0.1,1.0,20,roulette wheel,COMPLETE
790,790,39.2,2023-12-06 13:59:13.891901,2023-12-06 13:59:14.303191,0 days 00:00:00.411290,0.8,0.01,4.0,10,roulette wheel,COMPLETE
791,791,37.2,2023-12-06 13:59:14.303441,2023-12-06 13:59:24.944274,0 days 00:00:10.640833,0.6,0.5,0.0,20,weighted choice,COMPLETE
792,792,37.6,2023-12-06 13:59:24.944549,2023-12-06 13:59:25.504689,0 days 00:00:00.560140,0.8,0.5,2.0,50,roulette wheel,COMPLETE
793,793,38.4,2023-12-06 13:59:25.504955,2023-12-06 13:59:40.296466,0 days 00:00:14.791511,0.0,0.1,,50,weighted choice,COMPLETE
794,794,37.6,2023-12-06 13:59:40.296720,2023-12-06 13:59:40.821391,0 days 00:00:00.524671,0.8,0.33,1.0,10,roulette wheel,COMPLETE
795,795,37.6,2023-12-06 13:59:40.821700,2023-12-06 13:59:55.455346,0 days 00:00:14.633646,0.0,0.1,,50,weighted choice,COMPLETE
796,796,38.0,2023-12-06 13:59:55.455616,2023-12-06 13:59:56.067431,0 days 00:00:00.611815,0.5,0.5,2.0,10,random selection,COMPLETE
797,797,37.6,2023-12-06 13:59:56.067704,2023-12-06 14:00:39.061613,0 days 00:00:42.993909,0.95,0.33,0.0,100,weighted choice,COMPLETE
798,798,40.8,2023-12-06 14:00:39.061892,2023-12-06 14:00:39.630043,0 days 00:00:00.568151,0.95,0.0,2.0,20,weighted choice,COMPLETE
799,799,38.0,2023-12-06 14:00:39.630300,2023-12-06 14:00:57.613082,0 days 00:00:17.982782,0.0,0.33,,50,roulette wheel,COMPLETE
800,800,37.2,2023-12-06 14:00:57.613332,2023-12-06 14:01:12.204518,0 days 00:00:14.591186,0.5,0.01,0.0,50,weighted choice,COMPLETE
801,801,37.6,2023-12-06 14:01:12.204771,2023-12-06 14:01:34.093924,0 days 00:00:21.889153,0.0,0.5,,50,random selection,COMPLETE
802,802,36.8,2023-12-06 14:01:34.094435,2023-12-06 14:01:57.011125,0 days 00:00:22.916690,0.5,0.5,0.0,50,random selection,COMPLETE
803,803,39.6,2023-12-06 14:01:57.011415,2023-12-06 14:01:57.431781,0 days 00:00:00.420366,0.8,0.01,1.0,10,roulette wheel,COMPLETE
804,804,37.2,2023-12-06 14:01:57.432044,2023-12-06 14:02:17.576407,0 days 00:00:20.144363,0.0,0.33,,50,weighted choice,COMPLETE
805,805,37.6,2023-12-06 14:02:17.576691,2023-12-06 14:02:20.275758,0 days 00:00:02.699067,0.0,0.1,,10,random selection,COMPLETE
806,806,38.0,2023-12-06 14:02:20.276021,2023-12-06 14:02:20.659126,0 days 00:00:00.383105,0.95,0.1,1.0,50,weighted choice,COMPLETE
807,807,37.6,2023-12-06 14:02:20.659389,2023-12-06 14:02:54.494221,0 days 00:00:33.834832,0.95,0.1,0.0,100,weighted choice,COMPLETE
808,808,37.2,2023-12-06 14:02:54.494499,2023-12-06 14:03:03.453153,0 days 00:00:08.958654,0.6,0.33,0.0,20,weighted choice,COMPLETE
809,809,41.2,2023-12-06 14:03:03.453410,2023-12-06 14:03:03.904213,0 days 00:00:00.450803,0.95,0.0,2.0,50,weighted choice,COMPLETE
810,810,37.6,2023-12-06 14:03:03.904484,2023-12-06 14:04:05.056678,0 days 00:01:01.152194,0.5,0.0,0.0,100,roulette wheel,COMPLETE
811,811,36.4,2023-12-06 14:04:05.056930,2023-12-06 14:04:10.030675,0 days 00:00:04.973745,0.0,0.01,,20,weighted choice,COMPLETE
812,812,37.2,2023-12-06 14:04:10.030933,2023-12-06 14:04:10.551464,0 days 00:00:00.520531,0.5,0.33,4.0,20,random selection,COMPLETE
813,813,38.4,2023-12-06 14:04:10.551739,2023-12-06 14:04:15.018907,0 days 00:00:04.467168,0.5,0.33,0.0,10,weighted choice,COMPLETE
814,814,42.8,2023-12-06 14:04:15.019186,2023-12-06 14:04:15.459841,0 days 00:00:00.440655,0.6,0.0,4.0,100,weighted choice,COMPLETE
815,815,37.6,2023-12-06 14:04:15.460112,2023-12-06 14:05:36.111990,0 days 00:01:20.651878,0.0,0.0,,100,weighted choice,COMPLETE
816,816,37.2,2023-12-06 14:05:36.112260,2023-12-06 14:05:36.506461,0 days 00:00:00.394201,0.5,0.1,2.0,10,random selection,COMPLETE
817,817,37.6,2023-12-06 14:05:36.506733,2023-12-06 14:05:58.967619,0 days 00:00:22.460886,0.8,0.01,0.0,100,random selection,COMPLETE
818,818,37.2,2023-12-06 14:05:58.967895,2023-12-06 14:05:59.505187,0 days 00:00:00.537292,0.8,0.5,1.0,100,roulette wheel,COMPLETE
819,819,38.4,2023-12-06 14:05:59.505440,2023-12-06 14:05:59.984478,0 days 00:00:00.479038,0.6,0.33,2.0,100,roulette wheel,COMPLETE
820,820,36.8,2023-12-06 14:05:59.984743,2023-12-06 14:06:00.278322,0 days 00:00:00.293579,0.95,0.0,2.0,50,random selection,COMPLETE
821,821,36.8,2023-12-06 14:06:00.278593,2023-12-06 14:06:00.565268,0 days 00:00:00.286675,0.95,0.0,4.0,50,random selection,COMPLETE
822,822,37.6,2023-12-06 14:06:00.565527,2023-12-06 14:06:01.098946,0 days 00:00:00.533419,0.8,0.5,2.0,50,random selection,COMPLETE
823,823,36.0,2023-12-06 14:06:01.099204,2023-12-06 14:06:01.492616,0 days 00:00:00.393412,0.8,0.01,4.0,10,random selection,COMPLETE
824,824,37.2,2023-12-06 14:06:01.492885,2023-12-06 14:06:02.045629,0 days 00:00:00.552744,0.95,0.5,4.0,50,roulette wheel,COMPLETE
825,825,37.6,2023-12-06 14:06:02.045905,2023-12-06 14:06:20.576706,0 days 00:00:18.530801,0.95,0.0,0.0,20,weighted choice,COMPLETE
826,826,38.4,2023-12-06 14:06:20.576972,2023-12-06 14:06:20.949023,0 days 00:00:00.372051,0.95,0.1,2.0,10,weighted choice,COMPLETE
827,827,37.6,2023-12-06 14:06:20.949297,2023-12-06 14:06:23.219555,0 days 00:00:02.270258,0.0,0.01,,10,roulette wheel,COMPLETE
828,828,37.6,2023-12-06 14:06:23.219818,2023-12-06 14:06:23.754287,0 days 00:00:00.534469,0.95,0.5,2.0,20,random selection,COMPLETE
829,829,38.0,2023-12-06 14:06:23.754564,2023-12-06 14:06:48.976118,0 days 00:00:25.221554,0.5,0.5,0.0,50,weighted choice,COMPLETE
830,830,38.0,2023-12-06 14:06:48.976408,2023-12-06 14:06:49.342627,0 days 00:00:00.366219,0.6,0.1,4.0,100,roulette wheel,COMPLETE
831,831,36.8,2023-12-06 14:06:49.342949,2023-12-06 14:06:49.821340,0 days 00:00:00.478391,0.8,0.33,4.0,20,roulette wheel,COMPLETE
832,832,42.4,2023-12-06 14:06:49.821600,2023-12-06 14:06:50.305537,0 days 00:00:00.483937,0.8,0.0,4.0,50,weighted choice,COMPLETE
833,833,36.8,2023-12-06 14:06:50.305790,2023-12-06 14:06:50.760572,0 days 00:00:00.454782,0.5,0.01,1.0,20,random selection,COMPLETE
834,834,37.2,2023-12-06 14:06:50.760844,2023-12-06 14:06:55.034658,0 days 00:00:04.273814,0.6,0.33,0.0,10,roulette wheel,COMPLETE
835,835,37.2,2023-12-06 14:06:55.034918,2023-12-06 14:06:55.494651,0 days 00:00:00.459733,0.8,0.33,1.0,10,random selection,COMPLETE
836,836,38.0,2023-12-06 14:06:55.494925,2023-12-06 14:07:24.168992,0 days 00:00:28.674067,0.8,0.01,0.0,100,weighted choice,COMPLETE
837,837,36.4,2023-12-06 14:07:24.169258,2023-12-06 14:07:24.548144,0 days 00:00:00.378886,0.5,0.1,2.0,10,random selection,COMPLETE
838,838,38.4,2023-12-06 14:07:24.548419,2023-12-06 14:07:47.416432,0 days 00:00:22.868013,0.5,0.5,0.0,50,roulette wheel,COMPLETE
839,839,37.2,2023-12-06 14:07:47.416706,2023-12-06 14:08:08.585953,0 days 00:00:21.169247,0.5,0.01,0.0,100,roulette wheel,COMPLETE
840,840,37.2,2023-12-06 14:08:08.586311,2023-12-06 14:08:09.110735,0 days 00:00:00.524424,0.5,0.33,4.0,20,roulette wheel,COMPLETE
841,841,38.8,2023-12-06 14:08:09.111007,2023-12-06 14:08:09.666048,0 days 00:00:00.555041,0.5,0.33,1.0,50,weighted choice,COMPLETE
842,842,38.0,2023-12-06 14:08:09.666303,2023-12-06 14:08:10.289925,0 days 00:00:00.623622,0.6,0.5,4.0,10,weighted choice,COMPLETE
843,843,37.6,2023-12-06 14:08:10.290189,2023-12-06 14:08:29.628482,0 days 00:00:19.338293,0.6,0.33,0.0,50,random selection,COMPLETE
844,844,38.0,2023-12-06 14:08:29.628743,2023-12-06 14:08:30.233483,0 days 00:00:00.604740,0.5,0.5,4.0,100,random selection,COMPLETE
845,845,38.0,2023-12-06 14:08:30.233736,2023-12-06 14:08:30.629726,0 days 00:00:00.395990,0.6,0.1,2.0,20,weighted choice,COMPLETE
846,846,38.0,2023-12-06 14:08:30.629990,2023-12-06 14:09:51.544006,0 days 00:01:20.914016,0.6,0.0,0.0,100,weighted choice,COMPLETE
847,847,37.2,2023-12-06 14:09:51.544290,2023-12-06 14:09:57.503870,0 days 00:00:05.959580,0.0,0.0,,10,roulette wheel,COMPLETE
848,848,39.2,2023-12-06 14:09:57.504133,2023-12-06 14:09:58.008678,0 days 00:00:00.504545,0.8,0.0,4.0,10,roulette wheel,COMPLETE
849,849,38.0,2023-12-06 14:09:58.008942,2023-12-06 14:09:58.373652,0 days 00:00:00.364710,0.95,0.1,2.0,20,weighted choice,COMPLETE
850,850,38.0,2023-12-06 14:09:58.373925,2023-12-06 14:09:58.832794,0 days 00:00:00.458869,0.95,0.33,2.0,100,roulette wheel,COMPLETE
851,851,41.2,2023-12-06 14:09:58.833055,2023-12-06 14:09:59.443535,0 days 00:00:00.610480,0.5,0.0,4.0,20,roulette wheel,COMPLETE
852,852,36.4,2023-12-06 14:09:59.443793,2023-12-06 14:09:59.786623,0 days 00:00:00.342830,0.95,0.01,2.0,20,random selection,COMPLETE
853,853,37.2,2023-12-06 14:09:59.786903,2023-12-06 14:10:00.378078,0 days 00:00:00.591175,0.6,0.5,1.0,20,roulette wheel,COMPLETE
854,854,41.6,2023-12-06 14:10:00.378351,2023-12-06 14:10:00.880456,0 days 00:00:00.502105,0.5,0.01,2.0,100,weighted choice,COMPLETE
855,855,38.0,2023-12-06 14:10:00.880724,2023-12-06 14:10:01.485503,0 days 00:00:00.604779,0.5,0.5,1.0,20,random selection,COMPLETE
856,856,37.6,2023-12-06 14:10:01.485766,2023-12-06 14:11:21.978015,0 days 00:01:20.492249,0.0,0.0,,100,weighted choice,COMPLETE
857,857,36.8,2023-12-06 14:11:21.978268,2023-12-06 14:12:26.229904,0 days 00:01:04.251636,0.95,0.0,0.0,100,random selection,COMPLETE
858,858,44.0,2023-12-06 14:12:26.230188,2023-12-06 14:12:26.824286,0 days 00:00:00.594098,0.5,0.0,2.0,50,roulette wheel,COMPLETE
859,859,36.4,2023-12-06 14:12:26.824546,2023-12-06 14:12:31.067039,0 days 00:00:04.242493,0.6,0.33,0.0,10,roulette wheel,COMPLETE
860,860,38.0,2023-12-06 14:12:31.067319,2023-12-06 14:12:45.155015,0 days 00:00:14.087696,0.6,0.1,0.0,50,roulette wheel,COMPLETE
861,861,37.6,2023-12-06 14:12:45.155266,2023-12-06 14:13:13.863568,0 days 00:00:28.708302,0.0,0.1,,100,weighted choice,COMPLETE
862,862,36.8,2023-12-06 14:13:13.863837,2023-12-06 14:13:19.858950,0 days 00:00:05.995113,0.0,0.0,,10,roulette wheel,COMPLETE
863,863,41.2,2023-12-06 14:13:19.859213,2023-12-06 14:13:20.193328,0 days 00:00:00.334115,0.95,0.01,4.0,100,roulette wheel,COMPLETE
864,864,37.2,2023-12-06 14:13:20.193675,2023-12-06 14:14:01.819554,0 days 00:00:41.625879,0.5,0.0,0.0,50,weighted choice,COMPLETE
865,865,37.6,2023-12-06 14:14:01.819826,2023-12-06 14:14:07.191530,0 days 00:00:05.371704,0.8,0.01,0.0,20,roulette wheel,COMPLETE
866,866,37.6,2023-12-06 14:14:07.191801,2023-12-06 14:14:07.810879,0 days 00:00:00.619078,0.5,0.5,2.0,50,roulette wheel,COMPLETE
867,867,37.6,2023-12-06 14:14:07.811150,2023-12-06 14:14:19.837084,0 days 00:00:12.025934,0.6,0.01,0.0,50,roulette wheel,COMPLETE
868,868,36.4,2023-12-06 14:14:19.837347,2023-12-06 14:14:47.909106,0 days 00:00:28.071759,0.0,0.0,,50,random selection,COMPLETE
