,number,value,datetime_start,datetime_complete,duration,params_C,params_M,params_N,params_P,params_S,state
2113,2113,2.77406817202645,2023-12-07 10:21:57.316373,2023-12-07 10:21:57.930452,0 days 00:00:00.614079,0.6,0.5,6.0,50,roulette wheel,COMPLETE
2114,2114,2.760319360693813,2023-12-07 10:21:57.930703,2023-12-07 10:21:58.295163,0 days 00:00:00.364460,0.95,0.01,8.0,76,random selection,COMPLETE
2115,2115,2.974572408804784,2023-12-07 10:21:58.295381,2023-12-07 10:21:58.823939,0 days 00:00:00.528558,0.6,0.33,8.0,20,random selection,COMPLETE
2116,2116,2.790003152391028,2023-12-07 10:21:58.824152,2023-12-07 10:21:59.257903,0 days 00:00:00.433751,0.5,0.01,8.0,76,random selection,COMPLETE
2117,2117,2.6865060368550884,2023-12-07 10:21:59.258113,2023-12-07 10:21:59.639269,0 days 00:00:00.381156,0.95,0.1,6.0,76,roulette wheel,COMPLETE
2119,2119,3.738548769994393,2023-12-07 10:22:00.095090,2023-12-07 10:22:00.642609,0 days 00:00:00.547519,0.8,0.0,8.0,36,roulette wheel,COMPLETE
2120,2120,2.7203092665570745,2023-12-07 10:22:00.642810,2023-12-07 10:22:01.056517,0 days 00:00:00.413707,0.5,0.1,8.0,100,roulette wheel,COMPLETE
2121,2121,2.8352135812241817,2023-12-07 10:22:01.056731,2023-12-07 10:22:01.580388,0 days 00:00:00.523657,0.5,0.33,6.0,36,roulette wheel,COMPLETE
2122,2122,2.6209476464294,2023-12-07 10:22:01.580606,2023-12-07 10:22:02.056827,0 days 00:00:00.476221,0.5,0.01,6.0,10,random selection,COMPLETE
2123,2123,2.7209947004323327,2023-12-07 10:22:02.057071,2023-12-07 10:22:02.590835,0 days 00:00:00.533764,0.5,0.33,8.0,20,random selection,COMPLETE
2124,2124,2.746001066151764,2023-12-07 10:22:02.591035,2023-12-07 10:22:02.979159,0 days 00:00:00.388124,0.95,0.1,6.0,50,roulette wheel,COMPLETE
2128,2128,2.740181311609883,2023-12-07 10:22:04.628123,2023-12-07 10:22:05.264557,0 days 00:00:00.636434,0.5,0.5,8.0,10,random selection,COMPLETE
2130,2130,2.655126230269159,2023-12-07 10:22:05.796406,2023-12-07 10:22:06.381531,0 days 00:00:00.585125,0.95,0.5,6.0,100,roulette wheel,COMPLETE
2132,2132,2.7584287295703938,2023-12-07 10:22:07.061628,2023-12-07 10:22:07.645787,0 days 00:00:00.584159,0.8,0.5,8.0,100,roulette wheel,COMPLETE
2133,2133,2.575712326563827,2023-12-07 10:22:07.645996,2023-12-07 10:22:07.979271,0 days 00:00:00.333275,0.5,0.0,8.0,100,random selection,COMPLETE
2134,2134,2.9476884844540594,2023-12-07 10:22:07.979553,2023-12-07 10:22:08.481208,0 days 00:00:00.501655,0.8,0.33,8.0,76,roulette wheel,COMPLETE
2135,2135,2.8088372188904747,2023-12-07 10:22:08.481423,2023-12-07 10:22:08.939394,0 days 00:00:00.457971,0.5,0.0,6.0,50,random selection,COMPLETE
2136,2136,2.7977762803592925,2023-12-07 10:22:08.939618,2023-12-07 10:22:09.442883,0 days 00:00:00.503265,0.8,0.33,8.0,50,roulette wheel,COMPLETE
2137,2137,2.7508930162740772,2023-12-07 10:22:09.443085,2023-12-07 10:22:09.809729,0 days 00:00:00.366644,0.8,0.01,6.0,36,random selection,COMPLETE
2138,2138,2.6415044304404325,2023-12-07 10:22:09.809942,2023-12-07 10:22:10.181804,0 days 00:00:00.371862,0.95,0.1,6.0,76,roulette wheel,COMPLETE
2139,2139,2.7840165295256374,2023-12-07 10:22:10.182015,2023-12-07 10:22:10.573066,0 days 00:00:00.391051,0.5,0.1,6.0,50,random selection,COMPLETE
2140,2140,3.000622531696382,2023-12-07 10:22:10.573307,2023-12-07 10:22:11.016846,0 days 00:00:00.443539,0.5,0.01,6.0,36,roulette wheel,COMPLETE
2141,2141,2.755738285930524,2023-12-07 10:22:11.017068,2023-12-07 10:22:11.515131,0 days 00:00:00.498063,0.95,0.33,8.0,20,roulette wheel,COMPLETE
2142,2142,3.0971950112906215,2023-12-07 10:22:11.515337,2023-12-07 10:22:11.882702,0 days 00:00:00.367365,0.8,0.01,6.0,50,roulette wheel,COMPLETE
2145,2145,2.99938534009236,2023-12-07 10:22:13.235724,2023-12-07 10:22:13.865335,0 days 00:00:00.629611,0.6,0.5,8.0,20,roulette wheel,COMPLETE
2146,2146,4.022830694047211,2023-12-07 10:22:13.865553,2023-12-07 10:22:14.338270,0 days 00:00:00.472717,0.95,0.0,6.0,36,roulette wheel,COMPLETE
2147,2147,3.0021248169867287,2023-12-07 10:22:14.338486,2023-12-07 10:22:14.766382,0 days 00:00:00.427896,0.6,0.01,8.0,36,roulette wheel,COMPLETE
2149,2149,3.6689602178589182,2023-12-07 10:22:15.332582,2023-12-07 10:22:15.790576,0 days 00:00:00.457994,0.95,0.0,6.0,36,roulette wheel,COMPLETE
2150,2150,2.8428529580078696,2023-12-07 10:22:15.790810,2023-12-07 10:22:16.203442,0 days 00:00:00.412632,0.5,0.1,8.0,10,roulette wheel,COMPLETE
2151,2151,2.9793887316910213,2023-12-07 10:22:16.203671,2023-12-07 10:22:16.628621,0 days 00:00:00.424950,0.5,0.01,6.0,100,roulette wheel,COMPLETE
2152,2152,2.578960482678002,2023-12-07 10:22:16.628835,2023-12-07 10:22:17.139429,0 days 00:00:00.510594,0.95,0.33,8.0,100,roulette wheel,COMPLETE
2154,2154,2.817987592227715,2023-12-07 10:22:17.649332,2023-12-07 10:22:18.156402,0 days 00:00:00.507070,0.95,0.33,8.0,50,roulette wheel,COMPLETE
2156,2156,4.135276890478271,2023-12-07 10:22:18.621089,2023-12-07 10:22:19.204735,0 days 00:00:00.583646,0.6,0.0,6.0,50,roulette wheel,COMPLETE
2157,2157,2.8080831017722545,2023-12-07 10:22:19.204943,2023-12-07 10:22:19.596134,0 days 00:00:00.391191,0.8,0.1,8.0,10,roulette wheel,COMPLETE
2158,2158,2.8452258333864164,2023-12-07 10:22:19.596349,2023-12-07 10:22:19.957623,0 days 00:00:00.361274,0.95,0.01,8.0,50,random selection,COMPLETE
2159,2159,2.7044170560275385,2023-12-07 10:22:19.957863,2023-12-07 10:22:20.364257,0 days 00:00:00.406394,0.5,0.1,8.0,100,roulette wheel,COMPLETE
2160,2160,2.6447809215453075,2023-12-07 10:22:20.364494,2023-12-07 10:22:20.900602,0 days 00:00:00.536108,0.5,0.33,8.0,50,random selection,COMPLETE
2161,2161,2.673032568380888,2023-12-07 10:22:20.900836,2023-12-07 10:22:21.330271,0 days 00:00:00.429435,0.5,0.01,6.0,36,random selection,COMPLETE
2162,2162,2.925949873947066,2023-12-07 10:22:21.330519,2023-12-07 10:22:21.843523,0 days 00:00:00.513004,0.95,0.33,8.0,100,roulette wheel,COMPLETE
2164,2164,2.705107635505274,2023-12-07 10:22:22.643125,2023-12-07 10:22:23.149434,0 days 00:00:00.506309,0.8,0.33,6.0,10,roulette wheel,COMPLETE
2165,2165,2.6821257507673932,2023-12-07 10:22:23.149649,2023-12-07 10:22:23.660786,0 days 00:00:00.511137,0.6,0.33,6.0,100,random selection,COMPLETE
2166,2166,2.7290256445702,2023-12-07 10:22:23.661024,2023-12-07 10:22:24.175757,0 days 00:00:00.514733,0.8,0.33,8.0,100,roulette wheel,COMPLETE
2168,2168,2.8226894186609797,2023-12-07 10:22:24.843066,2023-12-07 10:22:25.360491,0 days 00:00:00.517425,0.8,0.33,8.0,50,random selection,COMPLETE
2169,2169,2.867125457354975,2023-12-07 10:22:25.360717,2023-12-07 10:22:25.798392,0 days 00:00:00.437675,0.5,0.01,8.0,100,roulette wheel,COMPLETE
2170,2170,4.045469927513621,2023-12-07 10:22:25.798638,2023-12-07 10:22:26.406687,0 days 00:00:00.608049,0.6,0.0,8.0,50,roulette wheel,COMPLETE
2171,2171,2.6980756620021102,2023-12-07 10:22:26.406903,2023-12-07 10:22:26.693825,0 days 00:00:00.286922,0.6,0.0,6.0,100,random selection,COMPLETE
2173,2173,2.888042890546158,2023-12-07 10:22:27.307598,2023-12-07 10:22:27.823030,0 days 00:00:00.515432,0.8,0.0,6.0,10,random selection,COMPLETE
2174,2174,2.8490976032250663,2023-12-07 10:22:27.823240,2023-12-07 10:22:28.229865,0 days 00:00:00.406625,0.5,0.1,8.0,10,random selection,COMPLETE
2177,2177,2.830741121626101,2023-12-07 10:22:29.425565,2023-12-07 10:22:30.001214,0 days 00:00:00.575649,0.95,0.5,6.0,50,roulette wheel,COMPLETE
2178,2178,3.496908864548833,2023-12-07 10:22:30.001433,2023-12-07 10:22:30.509218,0 days 00:00:00.507785,0.95,0.0,8.0,20,roulette wheel,COMPLETE
2179,2179,2.806146775250605,2023-12-07 10:22:30.509439,2023-12-07 10:22:30.929453,0 days 00:00:00.420014,0.5,0.1,8.0,10,roulette wheel,COMPLETE
2180,2180,2.6455048218345003,2023-12-07 10:22:30.929661,2023-12-07 10:22:31.298491,0 days 00:00:00.368830,0.8,0.1,6.0,100,roulette wheel,COMPLETE
2182,2182,2.7116357961984696,2023-12-07 10:22:31.917845,2023-12-07 10:22:32.278371,0 days 00:00:00.360526,0.95,0.01,8.0,36,random selection,COMPLETE
2183,2183,2.64795544806145,2023-12-07 10:22:32.278599,2023-12-07 10:22:32.809558,0 days 00:00:00.530959,0.5,0.33,8.0,36,random selection,COMPLETE
2184,2184,2.749156571460118,2023-12-07 10:22:32.809781,2023-12-07 10:22:33.192815,0 days 00:00:00.383034,0.95,0.1,6.0,100,roulette wheel,COMPLETE
2185,2185,2.9022691092692097,2023-12-07 10:22:33.193035,2023-12-07 10:22:33.573498,0 days 00:00:00.380463,0.95,0.1,6.0,50,roulette wheel,COMPLETE
2186,2186,3.3819438634492145,2023-12-07 10:22:33.573716,2023-12-07 10:22:34.073009,0 days 00:00:00.499293,0.95,0.0,6.0,10,roulette wheel,COMPLETE
2187,2187,2.7591652912980766,2023-12-07 10:22:34.073221,2023-12-07 10:22:34.575298,0 days 00:00:00.502077,0.8,0.33,8.0,100,random selection,COMPLETE
2188,2188,2.867382862605779,2023-12-07 10:22:34.575521,2023-12-07 10:22:35.025800,0 days 00:00:00.450279,0.5,0.01,8.0,20,random selection,COMPLETE
2189,2189,3.3632073524082555,2023-12-07 10:22:35.026043,2023-12-07 10:22:35.399533,0 days 00:00:00.373490,0.95,0.01,6.0,20,roulette wheel,COMPLETE
2190,2190,2.72632730883769,2023-12-07 10:22:35.399767,2023-12-07 10:22:35.918764,0 days 00:00:00.518997,0.6,0.33,8.0,76,random selection,COMPLETE
2192,2192,2.821522962112392,2023-12-07 10:22:36.333881,2023-12-07 10:22:36.716597,0 days 00:00:00.382716,0.6,0.1,6.0,76,random selection,COMPLETE
2194,2194,2.610559464966957,2023-12-07 10:22:37.115364,2023-12-07 10:22:37.632184,0 days 00:00:00.516820,0.6,0.33,8.0,76,random selection,COMPLETE
2196,2196,2.73681779967288,2023-12-07 10:22:38.175385,2023-12-07 10:22:38.576335,0 days 00:00:00.400950,0.5,0.1,8.0,36,roulette wheel,COMPLETE
2199,2199,2.7983705677446045,2023-12-07 10:22:39.564563,2023-12-07 10:22:39.904081,0 days 00:00:00.339518,0.95,0.01,6.0,100,roulette wheel,COMPLETE
2201,2201,2.8858734326173634,2023-12-07 10:22:40.330679,2023-12-07 10:22:40.708184,0 days 00:00:00.377505,0.8,0.1,6.0,36,roulette wheel,COMPLETE
2202,2202,3.7143164236458337,2023-12-07 10:22:40.708406,2023-12-07 10:22:41.115215,0 days 00:00:00.406809,0.6,0.0,8.0,100,roulette wheel,COMPLETE
2203,2203,2.838259344605538,2023-12-07 10:22:41.115440,2023-12-07 10:22:41.613502,0 days 00:00:00.498062,0.8,0.33,6.0,20,roulette wheel,COMPLETE
2204,2204,2.660615198655072,2023-12-07 10:22:41.613721,2023-12-07 10:22:42.123287,0 days 00:00:00.509566,0.95,0.33,8.0,100,roulette wheel,COMPLETE
2206,2206,2.990743271558485,2023-12-07 10:22:42.859427,2023-12-07 10:22:43.137958,0 days 00:00:00.278531,0.8,0.0,8.0,100,roulette wheel,COMPLETE
2207,2207,2.679808932026634,2023-12-07 10:22:43.138184,2023-12-07 10:22:43.525168,0 days 00:00:00.386984,0.8,0.1,8.0,100,roulette wheel,COMPLETE
2209,2209,3.4491945941613245,2023-12-07 10:22:43.916923,2023-12-07 10:22:44.585940,0 days 00:00:00.669017,0.5,0.0,8.0,10,roulette wheel,COMPLETE
2210,2210,2.7140762745169127,2023-12-07 10:22:44.586168,2023-12-07 10:22:45.072697,0 days 00:00:00.486529,0.8,0.0,8.0,20,random selection,COMPLETE
2212,2212,2.646645603541519,2023-12-07 10:22:45.572605,2023-12-07 10:22:46.175597,0 days 00:00:00.602992,0.6,0.5,6.0,50,random selection,COMPLETE
2213,2213,3.3326726739988737,2023-12-07 10:22:46.175818,2023-12-07 10:22:46.671140,0 days 00:00:00.495322,0.5,0.01,8.0,10,roulette wheel,COMPLETE
2214,2214,2.7488459126389193,2023-12-07 10:22:46.671351,2023-12-07 10:22:47.258661,0 days 00:00:00.587310,0.95,0.5,6.0,10,random selection,COMPLETE
2215,2215,2.938572423525931,2023-12-07 10:22:47.258885,2023-12-07 10:22:47.775985,0 days 00:00:00.517100,0.5,0.01,8.0,10,random selection,COMPLETE
2216,2216,2.6373746036463546,2023-12-07 10:22:47.776292,2023-12-07 10:22:48.231606,0 days 00:00:00.455314,0.5,0.01,8.0,36,random selection,COMPLETE
2217,2217,4.016722091504215,2023-12-07 10:22:48.231889,2023-12-07 10:22:48.705765,0 days 00:00:00.473876,0.95,0.0,6.0,20,roulette wheel,COMPLETE
2218,2218,2.632057962444045,2023-12-07 10:22:48.705984,2023-12-07 10:22:49.247403,0 days 00:00:00.541419,0.8,0.0,8.0,10,random selection,COMPLETE
2220,2220,2.787196699994323,2023-12-07 10:22:49.961473,2023-12-07 10:22:50.345468,0 days 00:00:00.383995,0.6,0.1,6.0,20,random selection,COMPLETE
2221,2221,3.598744787291227,2023-12-07 10:22:50.345679,2023-12-07 10:22:50.825087,0 days 00:00:00.479408,0.6,0.0,6.0,100,roulette wheel,COMPLETE
2222,2222,3.91997948247652,2023-12-07 10:22:50.825308,2023-12-07 10:22:51.422119,0 days 00:00:00.596811,0.6,0.0,6.0,20,roulette wheel,COMPLETE
2223,2223,3.4185719314243217,2023-12-07 10:22:51.422343,2023-12-07 10:22:51.721902,0 days 00:00:00.299559,0.95,0.0,6.0,76,roulette wheel,COMPLETE
2224,2224,3.62086124633982,2023-12-07 10:22:51.722133,2023-12-07 10:22:52.133330,0 days 00:00:00.411197,0.95,0.0,6.0,50,roulette wheel,COMPLETE
2225,2225,2.864435013715105,2023-12-07 10:22:52.133553,2023-12-07 10:22:52.500719,0 days 00:00:00.367166,0.8,0.1,6.0,36,random selection,COMPLETE
2226,2226,2.8755877643438756,2023-12-07 10:22:52.500934,2023-12-07 10:22:53.103076,0 days 00:00:00.602142,0.95,0.5,8.0,100,random selection,COMPLETE
2227,2227,3.135837536610914,2023-12-07 10:22:53.103306,2023-12-07 10:22:53.618545,0 days 00:00:00.515239,0.6,0.33,6.0,76,random selection,COMPLETE
2228,2228,2.9307041890124905,2023-12-07 10:22:53.618761,2023-12-07 10:22:54.028181,0 days 00:00:00.409420,0.5,0.1,8.0,20,roulette wheel,COMPLETE
2229,2229,2.6764799096158085,2023-12-07 10:22:54.028402,2023-12-07 10:22:54.560370,0 days 00:00:00.531968,0.5,0.33,6.0,76,random selection,COMPLETE
2230,2230,2.5991743064757227,2023-12-07 10:22:54.560598,2023-12-07 10:22:54.957599,0 days 00:00:00.397001,0.95,0.01,6.0,10,random selection,COMPLETE
2231,2231,3.0609265788604296,2023-12-07 10:22:54.957821,2023-12-07 10:22:55.386330,0 days 00:00:00.428509,0.95,0.01,6.0,10,roulette wheel,COMPLETE
2232,2232,2.702702674901607,2023-12-07 10:22:55.386554,2023-12-07 10:22:55.968954,0 days 00:00:00.582400,0.95,0.5,6.0,76,roulette wheel,COMPLETE
2233,2233,3.634677570914481,2023-12-07 10:22:55.969171,2023-12-07 10:22:56.468586,0 days 00:00:00.499415,0.8,0.0,8.0,50,roulette wheel,COMPLETE
2235,2235,3.075855765357511,2023-12-07 10:22:56.944887,2023-12-07 10:22:57.370827,0 days 00:00:00.425940,0.6,0.01,8.0,50,roulette wheel,COMPLETE
2236,2236,3.5639679554800416,2023-12-07 10:22:57.371071,2023-12-07 10:22:57.955022,0 days 00:00:00.583951,0.6,0.0,6.0,20,roulette wheel,COMPLETE
2237,2237,2.982064007904429,2023-12-07 10:22:57.955233,2023-12-07 10:22:58.490157,0 days 00:00:00.534924,0.5,0.33,6.0,20,random selection,COMPLETE
2239,2239,3.303626488482581,2023-12-07 10:22:59.118430,2023-12-07 10:22:59.674124,0 days 00:00:00.555694,0.8,0.0,6.0,10,roulette wheel,COMPLETE
2241,2241,2.886915863577161,2023-12-07 10:23:00.132020,2023-12-07 10:23:00.777357,0 days 00:00:00.645337,0.5,0.5,6.0,76,roulette wheel,COMPLETE
2242,2242,2.6998430812044543,2023-12-07 10:23:00.777583,2023-12-07 10:23:01.167898,0 days 00:00:00.390315,0.95,0.01,6.0,10,random selection,COMPLETE
2243,2243,4.0074524283853545,2023-12-07 10:23:01.168139,2023-12-07 10:23:01.690755,0 days 00:00:00.522616,0.8,0.0,8.0,50,roulette wheel,COMPLETE
2244,2244,2.6845760589223335,2023-12-07 10:23:01.690997,2023-12-07 10:23:02.335032,0 days 00:00:00.644035,0.5,0.5,8.0,50,roulette wheel,COMPLETE
2245,2245,2.5779285147374393,2023-12-07 10:23:02.335259,2023-12-07 10:23:02.733699,0 days 00:00:00.398440,0.95,0.1,8.0,50,roulette wheel,COMPLETE
2247,2247,2.7430255782409487,2023-12-07 10:23:03.362661,2023-12-07 10:23:03.890641,0 days 00:00:00.527980,0.6,0.0,6.0,20,random selection,COMPLETE
2248,2248,3.0046075038682005,2023-12-07 10:23:03.890870,2023-12-07 10:23:04.542729,0 days 00:00:00.651859,0.5,0.0,6.0,10,roulette wheel,COMPLETE
2249,2249,2.744700733585539,2023-12-07 10:23:04.542950,2023-12-07 10:23:05.100182,0 days 00:00:00.557232,0.5,0.33,8.0,10,roulette wheel,COMPLETE
2251,2251,2.6300408288159054,2023-12-07 10:23:05.646468,2023-12-07 10:23:06.045287,0 days 00:00:00.398819,0.6,0.1,8.0,36,random selection,COMPLETE
2254,2254,2.785733863092338,2023-12-07 10:23:07.124630,2023-12-07 10:23:07.502833,0 days 00:00:00.378203,0.95,0.1,6.0,36,roulette wheel,COMPLETE
2255,2255,3.107577179461708,2023-12-07 10:23:07.503061,2023-12-07 10:23:07.880335,0 days 00:00:00.377274,0.95,0.01,8.0,50,roulette wheel,COMPLETE
2256,2256,3.1592267476943716,2023-12-07 10:23:07.880564,2023-12-07 10:23:08.320267,0 days 00:00:00.439703,0.5,0.01,6.0,50,roulette wheel,COMPLETE
2257,2257,3.9623469861253433,2023-12-07 10:23:08.320490,2023-12-07 10:23:08.854842,0 days 00:00:00.534352,0.6,0.0,6.0,76,roulette wheel,COMPLETE
2260,2260,2.937579656207025,2023-12-07 10:23:09.749254,2023-12-07 10:23:10.255443,0 days 00:00:00.506189,0.8,0.33,6.0,100,roulette wheel,COMPLETE
2261,2261,2.7872730744474543,2023-12-07 10:23:10.255689,2023-12-07 10:23:10.642216,0 days 00:00:00.386527,0.8,0.1,6.0,50,random selection,COMPLETE
2262,2262,2.7638984238159545,2023-12-07 10:23:10.642440,2023-12-07 10:23:11.041987,0 days 00:00:00.399547,0.95,0.1,8.0,20,roulette wheel,COMPLETE
2263,2263,2.8728148934631585,2023-12-07 10:23:11.042202,2023-12-07 10:23:11.694433,0 days 00:00:00.652231,0.5,0.5,6.0,10,roulette wheel,COMPLETE
2264,2264,3.9709895305821767,2023-12-07 10:23:11.694659,2023-12-07 10:23:12.115239,0 days 00:00:00.420580,0.95,0.0,6.0,50,roulette wheel,COMPLETE
2265,2265,3.823799952680453,2023-12-07 10:23:12.115454,2023-12-07 10:23:12.758542,0 days 00:00:00.643088,0.5,0.0,6.0,100,roulette wheel,COMPLETE
2266,2266,2.77209496506401,2023-12-07 10:23:12.758771,2023-12-07 10:23:13.312446,0 days 00:00:00.553675,0.5,0.33,8.0,10,roulette wheel,COMPLETE
2268,2268,2.6288427083419528,2023-12-07 10:23:13.736289,2023-12-07 10:23:14.224007,0 days 00:00:00.487718,0.8,0.33,6.0,36,random selection,COMPLETE
2269,2269,2.997583598020634,2023-12-07 10:23:14.224231,2023-12-07 10:23:14.638578,0 days 00:00:00.414347,0.6,0.01,6.0,36,roulette wheel,COMPLETE
2270,2270,2.636775156132658,2023-12-07 10:23:14.638790,2023-12-07 10:23:15.273749,0 days 00:00:00.634959,0.5,0.5,6.0,76,roulette wheel,COMPLETE
2272,2272,2.658429229567894,2023-12-07 10:23:15.691516,2023-12-07 10:23:16.274720,0 days 00:00:00.583204,0.95,0.5,6.0,20,random selection,COMPLETE
2273,2273,2.719001545653529,2023-12-07 10:23:16.274952,2023-12-07 10:23:16.615008,0 days 00:00:00.340056,0.8,0.0,6.0,50,random selection,COMPLETE
2274,2274,3.3576723088837257,2023-12-07 10:23:16.615242,2023-12-07 10:23:16.993474,0 days 00:00:00.378232,0.95,0.01,6.0,20,roulette wheel,COMPLETE
2276,2276,2.728442853821088,2023-12-07 10:23:17.454987,2023-12-07 10:23:17.965417,0 days 00:00:00.510430,0.8,0.33,8.0,36,roulette wheel,COMPLETE
2277,2277,4.007494373122154,2023-12-07 10:23:17.965676,2023-12-07 10:23:18.541457,0 days 00:00:00.575781,0.5,0.0,6.0,100,roulette wheel,COMPLETE
2278,2278,2.703799819307952,2023-12-07 10:23:18.541692,2023-12-07 10:23:18.980340,0 days 00:00:00.438648,0.95,0.0,8.0,20,random selection,COMPLETE
2281,2281,3.502451871494653,2023-12-07 10:27:36.010710,2023-12-07 10:27:36.456675,0 days 00:00:00.445965,0.95,0.01,10.0,10,roulette wheel,COMPLETE
2282,2282,2.6386700187252377,2023-12-07 10:27:36.456862,2023-12-07 10:27:36.853527,0 days 00:00:00.396665,0.6,0.1,10.0,20,random selection,COMPLETE
2283,2283,2.6086947829707463,2023-12-07 10:27:36.853711,2023-12-07 10:27:37.252830,0 days 00:00:00.399119,0.6,0.1,10.0,100,roulette wheel,COMPLETE
2285,2285,3.4970709252150036,2023-12-07 10:27:37.780411,2023-12-07 10:27:38.346389,0 days 00:00:00.565978,0.8,0.0,10.0,36,roulette wheel,COMPLETE
2286,2286,2.5831299208950855,2023-12-07 10:27:38.346564,2023-12-07 10:27:38.742887,0 days 00:00:00.396323,0.95,0.1,10.0,76,random selection,COMPLETE
2287,2287,2.8825618146544274,2023-12-07 10:27:38.743116,2023-12-07 10:27:39.158737,0 days 00:00:00.415621,0.6,0.1,10.0,100,roulette wheel,COMPLETE
2288,2288,3.795431052111552,2023-12-07 10:27:39.158937,2023-12-07 10:27:39.627454,0 days 00:00:00.468517,0.8,0.0,10.0,76,roulette wheel,COMPLETE
2291,2291,3.894292047940749,2023-12-07 10:27:40.594458,2023-12-07 10:27:41.152280,0 days 00:00:00.557822,0.95,0.0,10.0,20,roulette wheel,COMPLETE
2293,2293,2.8358650060082256,2023-12-07 10:27:41.773148,2023-12-07 10:27:42.288401,0 days 00:00:00.515253,0.8,0.33,10.0,20,roulette wheel,COMPLETE
2296,2296,2.7864607234075134,2023-12-07 10:27:43.581959,2023-12-07 10:27:43.984811,0 days 00:00:00.402852,0.8,0.1,10.0,76,roulette wheel,COMPLETE
2298,2298,2.8643999173484564,2023-12-07 10:27:44.520331,2023-12-07 10:27:44.946208,0 days 00:00:00.425877,0.5,0.1,10.0,100,roulette wheel,COMPLETE
2299,2299,2.6851961923351575,2023-12-07 10:27:44.946375,2023-12-07 10:27:45.391596,0 days 00:00:00.445221,0.5,0.01,10.0,100,random selection,COMPLETE
2300,2300,2.790109175913522,2023-12-07 10:27:45.391765,2023-12-07 10:27:45.933787,0 days 00:00:00.542022,0.6,0.33,10.0,10,roulette wheel,COMPLETE
2301,2301,3.7340094941455217,2023-12-07 10:27:45.933958,2023-12-07 10:27:46.642054,0 days 00:00:00.708096,0.5,0.0,10.0,76,roulette wheel,COMPLETE
2304,2304,3.3948031111408383,2023-12-07 10:27:47.746679,2023-12-07 10:27:48.406936,0 days 00:00:00.660257,0.5,0.0,10.0,20,roulette wheel,COMPLETE
2308,2308,3.52138448920763,2023-12-07 10:27:50.179779,2023-12-07 10:27:50.786601,0 days 00:00:00.606822,0.6,0.0,10.0,20,roulette wheel,COMPLETE
2309,2309,3.1153739057713796,2023-12-07 10:27:50.786774,2023-12-07 10:27:51.223146,0 days 00:00:00.436372,0.95,0.01,10.0,10,roulette wheel,COMPLETE
2310,2310,3.231463247734202,2023-12-07 10:27:51.223311,2023-12-07 10:27:51.910237,0 days 00:00:00.686926,0.5,0.0,10.0,10,roulette wheel,COMPLETE
2311,2311,3.2561193043675942,2023-12-07 10:27:51.910418,2023-12-07 10:27:52.447540,0 days 00:00:00.537122,0.95,0.0,10.0,10,roulette wheel,COMPLETE
2312,2312,2.853910516329047,2023-12-07 10:27:52.447719,2023-12-07 10:27:52.843333,0 days 00:00:00.395614,0.95,0.01,10.0,76,roulette wheel,COMPLETE
2313,2313,2.8198939846016744,2023-12-07 10:27:52.843510,2023-12-07 10:27:53.249640,0 days 00:00:00.406130,0.8,0.01,10.0,76,roulette wheel,COMPLETE
